"","term","estimate","std.error","statistic","p.value","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"153","I(relative_age^2)",-0.000931836596102816,0.000205255896059923,-4.53987736279581,5.63228487611659e-06,"grade6_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"154","(Intercept)",-0.142668733376097,0.0112766738393768,-12.6516679836846,1.13580339102325e-36,"grade7_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"155","relative_age",0.0330975490071023,0.00251655570686185,13.1519238445053,1.73088109471225e-39,"grade7_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"156","I(relative_age^2)",-0.000981346254881628,0.000215388879206174,-4.55616027391213,5.21316683842093e-06,"grade7_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"157","(Intercept)",-0.127601781655013,0.0108626968140303,-11.7467866257854,7.5333028639946e-32,"grade8_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"158","relative_age",0.0324546598954306,0.00259818000511167,12.4913053874555,8.61520642445353e-36,"grade8_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"159","I(relative_age^2)",-0.00124669499060287,0.0002250363142752,-5.53997249118766,3.02937286900936e-08,"grade8_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"160","(Intercept)",-0.110818171286503,0.0120515983243194,-9.19530906227428,3.78921074774344e-20,"grade9_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"161","relative_age",0.0294270239182698,0.00288836957621553,10.188108945818,2.28594113358908e-24,"grade9_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"162","I(relative_age^2)",-0.00124341803524606,0.000255535832328734,-4.86592437512428,1.14048830319551e-06,"grade9_all_grade_t8_ra_basic_zkokugo_level",TRUE,"table8_cognitive_ra_basic_all_grade",NA,NA
"163","(Intercept)",-0.22287429195925,0.0131859648585474,-16.9023878305559,4.95447848838686e-64,"grade4_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"164","relative_age",0.0526298073038539,0.00413861933916205,12.7167547896565,4.98806347257738e-37,"grade4_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"165","I(relative_age^2)",-0.00170320442289012,0.000363471965082879,-4.68593065355607,2.78934913959701e-06,"grade4_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"166","(Intercept)",-0.189427605254077,0.0118523529510939,-15.9822784586072,1.89206005507933e-57,"grade5_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"167","relative_age",0.0431935047657186,0.00379002226928007,11.3966361400624,4.47003976647576e-30,"grade5_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"168","I(relative_age^2)",-0.00122256398010901,0.000336121620427816,-3.63726670885654,0.000275637656354973,"grade5_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"169","(Intercept)",-0.16977948306077,0.0119813206423438,-14.1703480049389,1.49429047136505e-45,"grade6_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"170","relative_age",0.0399960127886748,0.00383454424633981,10.4304475888764,1.83622080110315e-25,"grade6_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"171","I(relative_age^2)",-0.00130385372366308,0.000336944383137454,-3.869640774309,0.000109041050452243,"grade6_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"172","(Intercept)",-0.141653962544107,0.0131741517731627,-10.7524161694169,5.90564895673092e-27,"grade7_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"173","relative_age",0.0312499379066686,0.00399651978160312,7.81928768387915,5.3467034572147e-15,"grade7_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"174","I(relative_age^2)",-0.000729391272599929,0.00035122027450645,-2.07673453255197,0.0378277717093704,"grade7_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"175","(Intercept)",-0.123853910051755,0.0127219847318215,-9.7354235728612,2.16158283966499e-22,"grade8_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"176","relative_age",0.0293626383574626,0.00408112246839605,7.19474570656601,6.28637460855526e-13,"grade8_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"177","I(relative_age^2)",-0.000880089671281178,0.000361460794772732,-2.43481363403335,0.014900601865667,"grade8_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"178","(Intercept)",-0.106420335074347,0.0143403066729584,-7.42106410283575,1.16975562249312e-13,"grade9_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"179","relative_age",0.0273859802078313,0.00446834931149237,6.12888077872425,8.87842720114439e-10,"grade9_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"180","I(relative_age^2)",-0.00105367427422587,0.000404445823239042,-2.60522970861072,0.00918244487377094,"grade9_not_apr_march_grade_t8_ra_basic_zkokugo_level",FALSE,NA,NA,NA
"181","relative_age",0.0449254398030681,0.0028110687028645,15.9816228458909,1.94129675595076e-57,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"182","I(relative_age^2)",-0.00122551889642953,0.000245050909410555,-5.00107875289015,5.70826655031537e-07,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"183","as.factor(sex)2",0.276988003189758,0.00530613538802486,52.20145792263,0,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"184","as.factor(book)2",0.254467991648782,0.0084522543179558,30.1065233103783,1.85405643248507e-198,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"185","as.factor(book)3",0.530973032191943,0.00875282970923058,60.6630141143942,0,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"186","as.factor(book)4",0.642009322734248,0.0105468497719203,60.8721406503316,0,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"187","as.factor(book)5",0.623203216248396,0.0123692792804484,50.3831469981819,0,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"188","as.factor(year)2017",-0.00329184425054107,0.00984302505151016,-0.334434204252687,0.738052459121842,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"189","as.factor(year)2018",0.00657228473860454,0.0103986924970018,0.632029915347485,0.527368414345512,"grade4_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"190","relative_age",0.0385325822131177,0.00270535332343513,14.2430868010212,5.3447314499753e-46,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"191","I(relative_age^2)",-0.000857926267390194,0.000239672602535075,-3.57957588107986,0.000344272914736671,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"192","as.factor(sex)2",0.289361927534931,0.0053527360374859,54.0586954986184,0,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"193","as.factor(book)2",0.244043546395949,0.01010805334994,24.1434762903579,1.64095245318258e-128,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"194","as.factor(book)3",0.514413242165131,0.0101010107367209,50.9269077692443,0,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"195","as.factor(book)4",0.656729970762255,0.0114447433934729,57.382673266121,0,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"196","as.factor(book)5",0.777803299230466,0.0132710293528517,58.6091160338915,0,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"197","as.factor(year)2017",-0.00896442419047462,0.00929385990811335,-0.964553401827033,0.334770276600252,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"198","as.factor(year)2018",-0.020860593199011,0.00901152604678763,-2.31487908825911,0.0206210424126292,"grade5_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"199","relative_age",0.0336068725553472,0.00250913583502551,13.3938035901534,6.97342824398408e-41,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"200","I(relative_age^2)",-0.000771447272702811,0.000225570492123417,-3.41998310790016,0.00062643223622567,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"201","as.factor(sex)2",0.306172130388798,0.00548713431406508,55.7981840546517,0,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"202","as.factor(book)2",0.216318247578271,0.00999057396459717,21.6522342304677,8.6462731968375e-104,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"203","as.factor(book)3",0.49671499516952,0.00995859269740018,49.8780309891772,0,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"204","as.factor(book)4",0.666943614753355,0.0111382010961691,59.8789345779314,0,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"205","as.factor(book)5",0.822235292891638,0.0122393179687345,67.1798293820003,0,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"206","as.factor(year)2017",-0.00290169576695049,0.00777004127045883,-0.373446635088354,0.708816632506855,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"207","as.factor(year)2018",-0.0100756612679256,0.00828921868409251,-1.21551398894341,0.224172206300195,"grade6_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"208","relative_age",0.0323353041701577,0.00286535041390454,11.2849388379326,1.60678686705539e-29,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"209","I(relative_age^2)",-0.000943438718420843,0.000248774478444796,-3.79234527721136,0.000149297604076283,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"210","as.factor(sex)2",0.258553519145042,0.00573083083123535,45.1162365037579,0,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"211","as.factor(book)2",0.245967240895598,0.00962260383162562,25.561401591449,9.19844050279767e-144,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"212","as.factor(book)3",0.478588328497189,0.00969831642522326,49.3475679193641,0,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"213","as.factor(book)4",0.618810451513326,0.010589893459431,58.4340582730066,0,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"214","as.factor(book)5",0.711573835426264,0.0118840162088097,59.8765453465784,0,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"215","as.factor(year)2017",-0.0100896378519254,0.00776011966372589,-1.3001910136887,0.193537778427831,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"216","as.factor(year)2018",-0.0154600266589216,0.00781744180140108,-1.97763245978381,0.0479722598488928,"grade7_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"217","relative_age",0.0328176705814273,0.00287235888812583,11.4253378006118,3.22675732352312e-30,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"218","I(relative_age^2)",-0.00120244446760967,0.000245574840644415,-4.89644812332697,9.76976374986612e-07,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"219","as.factor(sex)2",0.255263491217392,0.00587164951379121,43.4738978574648,0,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"220","as.factor(book)2",0.2346826202855,0.0100214908773635,23.417934831992,4.9194103240018e-121,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"221","as.factor(book)3",0.429469082978667,0.00992803131964019,43.2582320856569,0,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"222","as.factor(book)4",0.544139960356237,0.0106238215667788,51.2188534922112,0,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"223","as.factor(book)5",0.627762879363992,0.0121351833061458,51.7308114370277,0,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"224","as.factor(year)2017",-0.0115858113186116,0.00888249288369587,-1.30434231361759,0.192119133492952,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"225","as.factor(year)2018",-0.0191638706856358,0.00880865250161158,-2.17557346962316,0.0295889097517199,"grade8_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"226","relative_age",0.0288605009790435,0.00275053248502255,10.4926959184076,9.54494163708473e-26,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"227","I(relative_age^2)",-0.00112678064489067,0.00024128563727738,-4.66990351189172,3.01626218816207e-06,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"228","as.factor(sex)2",0.239047765693561,0.00627294155661036,38.1077622892333,4.36118267250593e-316,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"229","as.factor(book)2",0.251208443991734,0.00980781845952201,25.6130805263678,2.39049083490895e-144,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"230","as.factor(book)3",0.447706234711164,0.009206404538956,48.6298676988111,0,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"231","as.factor(book)4",0.548732106940741,0.0107022946920093,51.2723787498061,0,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"232","as.factor(book)5",0.641604567004686,0.0109416426979575,58.6387789033226,0,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"233","as.factor(year)2017",-0.0146752974290848,0.00917842176484447,-1.59889116071073,0.109847092608865,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"234","as.factor(year)2018",-0.0187120150054713,0.00985611341086573,-1.89851863766527,0.0576298925352291,"grade9_all_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_all_grade",NA,NA
"235","relative_age",0.048954870869962,0.00452387716032792,10.8214412405516,2.81114488702764e-27,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"236","I(relative_age^2)",-0.0015006976788217,0.000392881610918436,-3.81971982682908,0.000133675738025594,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"237","as.factor(sex)2",0.272593255329171,0.00588589725467528,46.3129483126204,0,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"238","as.factor(book)2",0.254929476484521,0.00906843557437537,28.1117370679541,2.85052968402975e-173,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"239","as.factor(book)3",0.534483584572002,0.00926349601799442,57.6978263426425,0,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"240","as.factor(book)4",0.64363332468824,0.0109397791550299,58.8342155327983,0,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"241","as.factor(book)5",0.625549591851332,0.0133550684447016,46.8398641640441,0,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"242","as.factor(year)2017",-0.000276313169082862,0.0103263900528364,-0.0267579635931885,0.978652829322021,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"243","as.factor(year)2018",0.0073194415145662,0.0110197992669764,0.664208243475068,0.506558412761558,"grade4_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"244","relative_age",0.039898233915223,0.00426306694756217,9.3590446516536,8.18723995683571e-21,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"245","I(relative_age^2)",-0.000975738723432996,0.000374627681434625,-2.60455586115909,0.00920054923689826,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"246","as.factor(sex)2",0.284758658296646,0.00567956260126029,50.1374275253976,0,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"247","as.factor(book)2",0.246362464030939,0.0110222909903311,22.3512937779497,2.04121029669476e-110,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"248","as.factor(book)3",0.517382232013966,0.0108877491642248,47.5196685935778,0,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"249","as.factor(book)4",0.660494821582164,0.0123637363980409,53.4219430371244,0,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"250","as.factor(book)5",0.777774443939376,0.0142918185549203,54.4209570636908,0,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"251","as.factor(year)2017",-0.00885131779584231,0.00959134466002347,-0.922844304900691,0.356090323364979,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"252","as.factor(year)2018",-0.0161925679564663,0.00958309428264014,-1.68970141364457,0.0910878575094975,"grade5_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"253","relative_age",0.0364165328121133,0.00408618965290664,8.91210049103058,5.07842019187418e-19,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"254","I(relative_age^2)",-0.00100963132759384,0.0003640392848518,-2.7734131166774,0.00554805967842978,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"255","as.factor(sex)2",0.304550732144523,0.00597068035591143,51.0077100079549,0,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"256","as.factor(book)2",0.213056259337956,0.0112840282940372,18.8812234236014,2.14856806578567e-79,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"257","as.factor(book)3",0.494052610550264,0.0110595225855698,44.6721462637902,0,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"258","as.factor(book)4",0.663292911836205,0.0122228041833192,54.2668361439855,0,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"259","as.factor(book)5",0.814082236635216,0.0133999115091465,60.7528069181307,0,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"260","as.factor(year)2017",-0.00361898795493153,0.00840551593636674,-0.430549175366364,0.66679701119772,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"261","as.factor(year)2018",-0.013352497729176,0.00886941983738111,-1.50545334125469,0.132210314095535,"grade6_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
"262","relative_age",0.0305586373522524,0.00446713127758019,6.84077441503034,7.91735932556178e-12,"grade7_not_apr_march_grade_t8_ra_cont_zkokugo_level",TRUE,"table8_cognitive_ra_cont_not_apr_march_grade",NA,NA
