"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","obs1","obs2","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"21",0.41728945716101,14.1937995242751,13.7765100671141,6.49736370724375,9.48162137790816e-11,3115.30442291488,0.291362969601906,0.543215944720114,"Welch Two Sample t-test","two.sided",137054,2980,"mean_test_execution_9",TRUE,"grade9",3.31856748226786e-10,28
"22",0.00115872379551973,11.5342235106367,11.5330647868412,0.0175260482664446,0.986018075884729,3112.39122454012,-0.12847348947772,0.130790937068759,"Welch Two Sample t-test","two.sided",136602,2979,"mean_test_resource_9",TRUE,"grade9",0.986018075884729,28
"23",0.159360572117912,14.5401038153612,14.3807432432432,2.79230110170891,0.00526561751087474,3093.73209812533,0.0474588770321634,0.27126226720366,"Welch Two Sample t-test","two.sided",136396,2960,"mean_test_ninti_9",TRUE,"grade9",0.0092148306440308,28
"24",0.267066627774549,14.3389331127882,14.0718664850136,4.38375100811202,1.20568451820557e-05,3069.86848280499,0.14761471790807,0.386518537641027,"Welch Two Sample t-test","two.sided",135422,2936,"mean_test_effort_9",TRUE,"grade9",2.81326387581299e-05,28
"25",0.216499524308575,4.05990460157127,3.84340507726269,1.38954925162222,0.165159730748945,626.079481292134,-0.0894652819857188,0.522464330602869,"Welch Two Sample t-test","two.sided",32076,604,"mean_test_reading_time_in_a_weekdays_9",TRUE,"grade9",0.220212974331926,28
"26",0.13228680569108,5.85723710390182,5.72495029821074,1.2068819686855,0.227749630228795,1049.20385769871,-0.082793727573047,0.347367338955206,"Welch Two Sample t-test","two.sided",47747,1006,"mean_test_smart_phone_gaming_tv_time_9",TRUE,"grade9",0.289863165745739,28
"27",0.0131017655217263,1.12795325067024,1.11485148514851,0.240677355000035,0.809852088658367,1051.93520893486,-0.0937157971213484,0.119919328164801,"Welch Two Sample t-test","two.sided",47744,1010,"mean_test_lesson_time_9",TRUE,"grade9",0.839846610460529,28
"28",0.0552197965390189,4.84758847840225,4.79236868186323,0.569640793795797,0.569043173937485,1050.22294862934,-0.134994259387344,0.245433852465382,"Welch Two Sample t-test","two.sided",47667,1009,"mean_test_playing_sport_9",TRUE,"grade9",0.637328354809983,28
"29",-0.154890402375085,6.09454723055605e-05,0.154951347847391,-10.9342727690989,1.65503450796984e-27,4836.51558111279,-0.182661394354471,-0.1271194103957,"Welch Two Sample t-test","two.sided",179139,4619,"mean_test_zgakuryoku_4",FALSE,NA,NA,NA
"30",-0.210195654645227,7.79492581918557e-05,0.210273603903419,-14.3403589163293,1.10396447702178e-45,4717.82360523118,-0.23893145093265,-0.181459858357804,"Welch Two Sample t-test","two.sided",181564,4520,"mean_test_zgakuryoku_5",FALSE,NA,NA,NA
"31",-0.159462481069044,4.3211558416079e-05,0.15950569262746,-10.6605820793382,3.19457998451902e-26,4493.02892328789,-0.188787796913798,-0.13013716522429,"Welch Two Sample t-test","two.sided",182456,4315,"mean_test_zgakuryoku_6",FALSE,NA,NA,NA
"32",-0.160486027584064,5.27441281516195e-05,0.160538771712215,-10.6145473519343,5.44161675746217e-26,4186.83945172152,-0.190128157501646,-0.130843897666481,"Welch Two Sample t-test","two.sided",178213,4021,"mean_test_zgakuryoku_7",FALSE,NA,NA,NA
"33",-0.164502771502392,0.000238438370266399,0.164741209872658,-11.0456570116686,5.60357837029459e-28,4168.06717438802,-0.19370095874186,-0.135304584262924,"Welch Two Sample t-test","two.sided",181417,3999,"mean_test_zgakuryoku_8",FALSE,NA,NA,NA
"34",-0.188910601575165,8.14321403320248e-15,0.188910601575173,-12.0234796133133,7.83214660860596e-33,4834.0731750056,-0.219712891430866,-0.158108311719464,"Welch Two Sample t-test","two.sided",179150,4619,"mean_test_zkokugo_level_4",FALSE,NA,NA,NA
